month,N_day,N_day_plus,AcresOnLand,AcresOnLandPlus,HD_Store_Count,LOW_Store_Count,HD_Store_CountPlus,LOW_Store_CountPlus,date,hd_rel_close,hd_close,hd_5days_avg,hd_10day_avg,hd_rel_close_diff,hd_close_diff,lowes_rel_close,lowes_close,lowes_5days_avg,lowes_10day_avg,lowes_rel_close_diff,lowes_close_diff
2014-06,18,2,1501539.0073720436,35225.236495426,0.0,0.0,0.0,0.0,2014-06,0.977167864440562,80.95999908447266,80.60833231608073,80.1627266623757,-0.0592967167914642,0.413652148883743,0.943928440865686,47.9900016784668,46.65500005086263,46.21636373346502,-0.0925361403663402,0.2451972275656743
2014-07,23,0,7365748.105218075,0.0,12.0,18.0,0.0,0.0,2014-07,0.9758401833298912,80.8499984741211,81.17666625976562,80.60000055486506,-0.0466968131254083,0.418716660663459,0.9411746796285086,47.84999847412109,47.96833356221517,47.81363677978516,-0.0813623168267908,0.247811897983507
2014-08,31,10,9499844.884759508,2731530.5223616813,10.0,1.0,2.0,1.0,2014-08,1.1285226822923164,93.5,91.56499989827472,89.0463638305664,0.065632779572653,0.4658462302444834,1.032833488475264,52.5099983215332,52.59000015258789,51.84090943769975,-0.0300564142443995,0.2616212274677048
2014-09,30,6,52712712.94649332,49887759.89986613,0.0,0.0,0.0,0.0,2014-09,1.1072798766065517,91.73999786376952,92.33666483561198,91.75636152787642,0.0639309345006402,0.4656379853535145,1.040897887374765,52.91999816894531,53.301666259765625,53.52181833440607,-0.0024510547311462,0.2686021572497872
2014-10,31,4,8873558.245541729,3141615.068864625,0.0,0.0,0.0,0.0,2014-10,1.1770430822328448,97.5199966430664,95.96499888102214,94.0272709239613,0.1091223283840665,0.4835862088273371,1.1250824265318606,57.20000076293945,55.65000089009603,54.530909451571375,0.0571616726830823,0.2836457389873933
2014-11,5,0,33665.2015835022,0.0,0.0,0.0,0.0,0.0,2014-11,1.199734292426152,99.4000015258789,97.6099993387858,97.76363580877133,0.1024756743553878,0.4797297441597389,1.2554897270586272,63.83000183105469,62.89999961853027,60.92999995838512,0.1582311089878629,0.3080598589342604
2015-06,21,6,23745513.46770138,0.0,41.0,23.0,0.0,0.0,2015-06,0.9672309300084642,111.12999725341795,112.32999928792316,111.72454556551848,-0.0246469024191721,0.5398590913693445,0.9217954571713068,66.97000122070312,69.46166737874348,69.55363672429866,-0.0700823752563294,0.3253339773379748
2015-07,24,2,40370.45155580863,35235.0702426936,0.0,0.0,0.0,0.0,2015-07,1.0185821772321448,117.02999877929688,114.81999842325848,114.57181826504794,0.0042985846388892,0.5559619894503415,0.9546921353833876,69.36000061035156,67.88666661580403,67.6009091463956,-0.059591457209868,0.3295011905479884
2015-08,31,7,3957219.329517071,0.0,9.0,0.0,0.0,0.0,2015-08,1.013621128473436,116.45999908447266,115.13000106811523,117.84818267822266,0.0611582501328178,0.5891637586040558,0.9520768840149048,69.16999816894531,68.7783317565918,70.71181765469638,-0.0003859943257134,0.3499266393973801
2015-09,30,4,607004.1254452679,33719.7801556409,0.0,0.0,0.0,0.0,2015-09,1.0051786268447305,115.48999786376952,115.3433329264323,115.9700005271218,0.0818191503544588,0.6026717889737316,0.9486358080093455,68.91999816894531,68.08166758219402,68.75181926380505,0.025276331519074,0.3596513928551635
2015-10,28,9,59835028.19313343,2248495.73466843,0.0,0.0,0.0,0.0,2015-10,1.0761129717585545,123.63999938964844,124.3166669209798,123.60909063165838,0.0742128293401187,0.5946232085067037,1.0162185911649135,73.83000183105469,73.7616678873698,73.36272777210583,0.0143184487464778,0.3550714395790679
2015-11,17,2,24781.675585879377,204.592522318178,0.0,0.0,0.0,0.0,2015-11,1.1652378730564372,133.8800048828125,132.0933354695638,128.17545526677912,0.1596756620608799,0.6415257238803372,1.054345667100654,76.5999984741211,76.36166508992513,74.4490897438743,0.0487834561050968,0.3670515960419715
2016-06,13,0,21828497.15218106,0.0,86.0,77.0,0.0,0.0,2016-06,0.9860895046804388,127.69000244140624,126.97666549682616,127.11363567005505,-0.0400308890393453,0.6095570223683159,1.0827096281451771,79.16999816894531,77.68166605631511,77.87636288729581,0.0565892344253933,0.3779358400976772
2016-07,31,7,3353652.778124331,0.0,5.0,3.0,0.0,0.0,2016-07,1.0675621891880511,138.24000549316406,136.68500264485678,136.37818215110084,0.0040178917943263,0.6366986394714634,1.125241239642496,82.27999877929688,80.97999954223633,81.2936352816495,0.0616969422487712,0.3789609461573882
2016-08,26,3,36233244.82741182,5135.38131311503,0.0,0.0,0.0,0.0,2016-08,1.0357452973934935,134.1199951171875,135.0683339436849,135.3081817626953,-0.029072636283006,0.6169840468514587,1.0470158949678423,76.55999755859375,77.06166712443034,77.47909129749645,-0.0178020387086574,0.3521942949622552
2016-09,30,2,113562327.55043596,1508712.841001891,113.0,129.0,0.0,0.0,2016-09,0.9937347310974504,128.67999267578125,127.50166702270508,127.2100004716353,-0.0657929031389954,0.5949144283876399,0.987526374451532,72.20999908447266,71.75166702270508,71.5909090909091,-0.0720012597849137,0.333841877326251
2016-10,29,12,84284579.07808556,84284579.07808556,155.0,174.0,155.0,174.0,2016-10,0.942225548376689,122.01000213623048,124.3783327738444,125.06454467773438,-0.0989330217250883,0.5740296418933476,0.9114892009213896,66.6500015258789,68.61000188191731,69.3372733376243,-0.1296693691803877,0.3135732795527132
2016-11,15,0,8805263.21300906,0.0,0.0,0.0,0.0,0.0,2016-11,0.9992949600387744,129.39999389648438,130.3733342488607,128.8090910478072,-0.0802182249454599,0.5871675788613085,0.964824672684812,70.55000305175781,71.14833196004231,70.02090800892223,-0.1146885122994223,0.3201288750731851
2017-06,17,0,22322477.46221045,0.0,28.0,26.0,0.0,0.0,2017-06,1.0059015985029316,153.39999389648438,152.63999938964844,154.75636291503906,-0.003122201674687,0.634408568901667,0.961290080857362,77.52999877929688,76.84333165486653,78.35727206143466,-0.0477337193202567,0.3206368808965706
2017-07,27,4,2267350.9837869,5135.38131311503,10.0,8.0,0.0,0.0,2017-07,0.980983645782423,149.60000610351562,146.78333282470703,149.08818192915484,-0.0487798130193015,0.6062325384504226,0.9596782522462828,77.4000015258789,75.5500005086263,75.55818176269531,-0.0700852065554418,0.3136523896170982
2017-08,30,2,72965270.45547938,35622512.062086,69.0,49.0,69.0,49.0,2017-08,0.9827540655427656,149.8699951171875,149.7049992879232,149.70454545454547,-0.0500139356852504,0.6055597874287779,0.916157933782825,73.88999938964844,73.35500081380208,73.90090942382812,-0.116610067445191,0.2985575083826541
2017-09,30,19,236499229.8636343,197923612.8813606,356.0,319.0,356.0,319.0,2017-09,1.0725245732822395,163.55999755859375,160.8000005086263,159.70272688432172,0.0241497105517922,0.651036899813412,0.9911715802987664,79.94000244140625,78.93000030517578,78.4636362249201,-0.0572032824316807,0.3181944982720209
2017-10,21,0,21060233.657753296,0.0,18.0,17.0,0.0,0.0,2017-10,1.0870819583241882,165.77999877929688,166.18999989827475,164.98454562100497,0.0140031296132479,0.6446821027187407,0.9912955016251656,79.94999694824219,80.68500137329102,80.77090939608487,-0.0817833270857747,0.3109080258443483
2017-11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11,1.1791475880520614,179.82000732421875,174.2050018310547,171.31363747336647,0.0732691605750324,0.6785404350697986,1.0336999605724375,83.37000274658203,80.6999994913737,80.26818223433061,-0.0721784669045912,0.3145919009637202
2018-06,22,4,3952128.82205506,0.0,0.0,0.0,0.0,0.0,2018-06,1.066351910885072,195.1000061035156,196.7816696166992,198.17091092196375,0.056150424473139,0.7191831575546475,1.0467194900056316,95.56999969482422,97.26166534423828,97.91818167946556,0.0365180035936985,0.3522928344325758
2018-07,24,0,10923680.6212086,0.0,0.0,0.0,0.0,0.0,2018-07,1.0795788180663255,197.5200042724609,199.83999888102213,200.4609097567472,0.0319528526933079,0.7020936753989561,1.088009947012582,99.33999633789062,99.32999928792316,99.90545446222478,0.0403839816395645,0.353108452988793
2018-08,31,16,29103564.679317072,0.0,0.0,0.0,0.0,0.0,2018-08,1.0973422399113135,200.7700042724609,201.05833180745444,199.49363431063568,0.0162762108137142,0.6915710997239741,1.191071935770626,108.75,107.625,104.1490908536044,0.1100059066730267,0.3745995691314447
2018-09,30,15,45401958.71082803,0.0,65.0,100.0,0.0,0.0,2018-09,1.1322131466984442,207.1499938964844,208.87666829427084,209.3527277166193,0.0496203323208352,0.7125412528435713,1.2575529131190528,114.81999969482422,115.5066655476888,115.02090870250356,0.1749600987414439,0.3949504650959925
2018-10,28,10,149516922.21357167,11219738.0685267,64.0,90.0,0.0,0.0,2018-10,0.9613017602559846,175.8800048828125,176.04000091552734,179.45727400346237,-0.046479257255396,0.6498910014023449,1.042886171751947,95.22000122070312,95.66333262125652,98.18999966708095,0.0351051542405664,0.3518456915445685
2018-11,9,0,84336077.39757662,0.0,0.0,0.0,0.0,0.0,2018-11,0.9855693406742848,180.32000732421875,172.380002339681,173.74545565518466,-0.0409052789684812,0.6541629287753035,1.033576660690122,94.37000274658205,90.66999944051106,91.21727267178622,0.0071020410473559,0.3423544525164076
2019-06,6,0,514.503115833889,0.0,0.0,0.0,0.0,0.0,2019-06,1.0718047958572297,207.97000122070312,207.38666788736975,206.80363741788,0.0430505150371758,0.7097952260092257,0.9518173795465088,100.91000366210938,99.68666585286458,99.49909071488814,-0.076936901273545,0.3444027428740934
2019-07,26,3,27194691.7951364,0.0,25.0,23.0,0.0,0.0,2019-07,1.1012836856234165,213.69000244140625,215.9416681925456,215.2063640247692,0.056975227570559,0.718454788365418,0.9564392055870484,101.4000015258789,103.11833318074544,103.54000022194602,-0.0878692524658086,0.3409205662604838
2019-08,22,0,817234.202683812,0.0,2.0,0.0,0.0,0.0,2019-08,1.1745686085256912,227.91000366210935,220.77000172932944,215.9545440673828,0.1477453935637105,0.7793126830193712,1.0583084253766817,112.1999969482422,107.9600003560384,103.27090939608487,0.0314852104147009,0.3836552992475635
2019-09,30,12,72373212.76501533,0.0,75.0,78.0,0.0,0.0,2019-09,1.1957501171052682,232.0200042724609,227.34666697184244,228.92818242853335,0.1537590023723833,0.7818176125004743,1.037180005799749,109.95999908447266,110.40500005086264,111.42000024968928,-0.0048111089331361,0.3705226375818173
2019-10,23,0,209232988.11460134,0.0,363.0,329.0,0.0,0.0,2019-10,1.2089434509735109,234.5800018310547,235.02000172932944,235.8745450106534,0.1439194844639282,0.773349197953985,1.052743379812384,111.61000061035156,111.06833394368488,111.69090895219284,-0.0122805866971986,0.3679491166421869
2019-11,18,0,20492055.553523473,0.0,0.0,0.0,0.0,0.0,2019-11,1.1364315442594248,220.50999450683597,219.9383290608724,226.63454367897728,0.0328555869456228,0.7015685031327341,1.1065076842599928,117.30999755859376,117.71499888102214,116.14727158979936,0.0029317269461908,0.3732302455213019
2020-06,20,0,123212950.495268,0.0,43.0,34.0,0.0,0.0,2020-06,1.1004602079077024,250.50999450683597,246.35166676839196,246.92090953480115,0.1030252037937571,0.8123946244880913,1.1584067783941308,135.1199951171875,132.61333465576172,132.65272868763316,0.1609717742801855,0.4381891345698976
2020-07,26,3,46060739.31303091,376075.898660847,147.0,53.0,0.0,0.0,2020-07,1.1662655233612311,265.489990234375,265.4650014241536,263.546367298473,0.110089358954474,0.8130895478599889,1.276630875121607,148.91000366210938,148.0450007120768,146.64090936834162,0.2204547107148495,0.4560517232403627
2020-08,29,4,162443795.6017537,94458430.11306816,362.0,198.0,31.0,24.0,2020-08,1.2521463971242808,285.0400085449219,287.1600036621094,285.4809070933949,0.1222526514923048,0.8160087330369319,1.411915497750071,164.69000244140625,165.9133326212565,162.0909090909091,0.282021752118095,0.4714723414516096
2020-09,30,4,114910973.76143135,70134176.7298369,105.0,63.0,4.0,3.0,2020-09,1.2199465156523408,277.7099914550781,269.7583262125651,273.9327226118608,0.1366962918668088,0.8292573063028287,1.4219460917301812,165.86000061035156,160.51333363850912,162.0272743918679,0.3386958679446492,0.4952670827897598
2020-10,29,6,162670603.48053867,156256065.12863228,381.0,254.0,381.0,254.0,2020-10,1.1716248416575956,266.7099914550781,276.06500244140625,280.5336414683949,0.1153839211794176,0.816775845151566,1.3554183344635844,158.10000610351562,166.47166697184244,170.8545448996804,0.2991774139854064,0.4841673362110111
2020-11,21,4,100923672.4101941,100923672.4101941,139.0,105.0,139.0,105.0,2020-11,1.2186287054401372,277.4100036621094,272.56666056315106,273.69817837801844,0.0474932393950742,0.7661989878271899,1.335871515812672,155.82000732421875,152.95166778564453,154.85636346990412,0.1647360497676089,0.4303706799285434
2021-06,24,0,37504102.30931132,0.0,43.0,42.0,0.0,0.0,2021-06,1.0158305416110522,318.8900146484375,313.72833251953125,309.5390902432528,-0.0295403677905858,0.7449656974891403,0.994960314569279,193.97000122070312,192.44666798909503,190.1236378062855,-0.0504105948323591,0.4531374160795114
2021-07,24,4,59557585.572761014,0.0,109.0,105.0,0.0,0.0,2021-07,1.0454558393712303,328.19000244140625,328.4816640218099,325.9745427911932,-0.0254351812915096,0.7484207774796688,0.988394618945818,192.69000244140625,195.8116658528646,195.3545448996804,-0.0824964017169223,0.4394198493767458
2021-08,31,4,104977643.59425958,62871737.38770171,54.0,39.0,30.0,26.0,2021-08,1.0390529129230337,326.17999267578125,324.7466684977214,325.26999733664775,-0.0637076533282281,0.7223403189815472,1.0458444947857353,203.88999938964844,205.36166381835935,201.6763610839844,-0.0569160714655265,0.4515236081406701
2021-09,30,9,100855397.63442342,76933781.7511581,120.0,67.0,74.0,38.0,2021-09,1.0456788491075382,328.260009765625,336.9116617838542,335.6663624156605,-0.0023295841314556,0.7649251958816845,1.0405611628116886,202.8600006103516,207.98333231608072,207.50545432350853,-0.0074472704273051,0.4727128528821524
2021-10,22,3,110186959.62914744,0.0,259.0,116.0,0.0,0.0,2021-10,1.1841851995102055,371.739990234375,369.1600036621094,361.87727494673294,0.0626447778851109,0.8094501692637452,1.1993691115936598,233.82000732421875,230.4350026448568,226.17091092196375,0.0778286899685649,0.5091344743042324
2021-11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11,1.2761511483610433,400.6099853515625,407.913335164388,398.5654546564276,0.1636221298800582,0.8793791981264474,1.254613281256566,244.58999633789065,250.44667053222656,246.5281843705611,0.1420842627755809,0.53689963484213
2022-06,22,0,17287631.683466513,3895307.60808376,51.0,19.0,0.0,0.0,2022-06,0.8379240923113412,274.2699890136719,275.68500264485675,275.0818231756037,-0.0442426493002989,0.7270244904272283,0.8120284200480241,174.6699981689453,177.9683354695638,176.4745469526811,-0.0701383215636161,0.4630086101231154
2022-07,31,4,16477594.734610766,13619675.53191218,7.0,10.0,0.0,0.0,2022-07,0.9194038301190808,300.94000244140625,302.4099985758464,299.2299971147017,-0.0439993965520127,0.730454645925271,0.8904093658380986,191.52999877929688,192.21000162760416,189.6836367520419,-0.0729938608329949,0.4648899325693284
2022-08,23,0,5135.38131311503,0.0,0.0,0.0,0.0,0.0,2022-08,0.8811539272851765,288.4200134277344,302.0516662597656,311.290000221946,-0.0429405630764028,0.7298446752701969,0.9025430733675291,194.13999938964844,204.35333760579428,208.4936384721236,-0.0215514169940501,0.4912698086639404
2022-09,30,8,311263548.09800136,254972652.3499256,223.0,192.0,201.0,183.0,2022-09,0.843026161592105,275.94000244140625,272.64499918619794,273.5945490056818,0.0077914092855086,0.7725516773048428,0.8731153442803579,187.80999755859372,189.1550013224284,190.1500008322976,0.0378805919737615,0.5258133193621298
2022-10,21,4,77734392.00296228,36516956.43880965,20.0,43.0,20.0,43.0,2022-10,0.9047087741532474,296.1300048828125,288.15166727701825,283.3281804865057,0.0015898616554722,0.7667590467225309,0.9063086945082098,194.9499969482422,191.62833404541016,189.84181906960228,0.0031897820104347,0.5047771970211126
2022-11,12,0,82755797.56516112,0.0,167.0,131.0,0.0,0.0,2022-11,0.989824003207169,323.989990234375,320.73833719889325,316.6190934614702,0.036499335853819,0.7947164345934361,0.9881298732961667,212.5500030517578,210.54000091552732,210.01818154074928,0.0348052059428167,0.5213648127706725
2023-06,15,0,3462934.928392451,0.0,0.0,0.0,0.0,0.0,2023-06,1.0108953826663556,310.6400146484375,306.3250020345052,303.8336375843395,-0.0582164080921305,0.7007760681823612,1.096763397895433,225.6999969482422,219.48333740234372,217.95272965864703,0.0276516071369468,0.5091589910886442
2023-07,22,2,7124986.209690005,1063381.58287935,0.0,0.0,0.0,0.0,2023-07,1.0863935582454245,333.8399963378906,326.89666239420575,322.6599981134588,-0.0177137716016055,0.7292426442398681,1.1384083712228112,234.2700042724609,234.29666646321616,232.20727400346237,0.0343010413757813,0.5117411911568022
2023-08,31,18,128327535.81836292,122242033.66578305,138.0,149.0,135.0,146.0,2023-08,1.0748735411069017,330.29998779296875,326.2433319091797,326.6981811523437,-0.0112898382905626,0.7334295177450211,1.119991256885258,230.47999572753903,225.4450022379557,223.2409099232067,0.0338278774877938,0.5117797104560533
2023-09,30,8,145226810.34206668,44253850.98675398,193.0,131.0,54.0,33.0,2023-09,0.983299440267432,302.1600036621094,304.47166951497394,310.96272693980825,-0.0477056159444471,0.706840076486695,1.0099747615609995,207.83999633789065,209.4800008138021,214.35454628684303,-0.0210302946508793,0.4861981636482597
2023-10,31,3,45220164.662372164,39685844.02709025,1.0,0.0,0.0,0.0,2023-10,0.9264479635213624,284.69000244140625,280.875,285.6309065385298,-0.0821754013430792,0.6807508228872781,0.926053219299769,190.57000732421875,186.12999979654947,189.78181873668325,-0.0825701455646725,0.4556910611228688
2023-11,14,0,514.503115833889,0.0,0.0,0.0,0.0,0.0,2023-11,1.020169870899292,313.489990234375,310.086669921875,308.56727461381394,-0.0805849931156139,0.6868755355537479,0.966191720692804,198.8300018310547,199.23333485921225,201.17363808371803,-0.1345631433221019,0.4356485637380423
